Year,Month,Day,Hour,Minute,Second,Value,CauseCode,Source,EarthquakeMagnitude,Volcano,Runup,Doubtful,Country,Province,Name,Lat,Lon,DistFromSource,ArrivalDay,ArrivalHour,ArrivalMinute,TravelHour,TravelMinute,MaxWaterHeight,MaxInundationDist,Type,Period,FirstMotion,DeathsNum,DeathsCat,MissingNum,MissingCat,InjuriesNum,InjuriesCat,DamageCost($USD),DamageCat,HousesDestroyedNum,HousesDestroyedCat,HousesDamangedNum,HousesDamagedCat
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GALLE FORT,6.02000,80.22200,1773,,,,,,10.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GALLE NORTH,6.04800,80.18900,1777,,,,,,4.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GALLE PORT,6.03300,80.23300,1772,,,,,,6.03,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GALLE PORT NORTH BEACH,6.03700,80.22400,1773,,,,,,4.71,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GALLE PORT SOUTH BEACH,6.03400,80.23700,1772,,,,,,4.79,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GIN RIVER,6.06400,80.17400,1779,,,,,,4.10,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GIN RIVER,6.08800,80.18300,1779,,,,,,1.75,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,GIN RIVER,6.07400,80.17800,1779,,,,,,2.11,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA,6.12500,81.12600,1676,,,,,,11.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA,6.11800,81.09800,1679,,,,,,10.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA,6.12845,81.12752,1676,,,,,,11.00,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA,6.13100,81.12900,1676,,,,,,7.38,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA,6.12845,81.12752,1676,,,,,,6.10,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA,6.13500,81.13500,1676,,,,,,8.80,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HAMBANTOTA HARBOR,6.12400,81.12700,1676,,,,,,10.87,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HIKKADUWA,6.12752,80.10413,1788,,,,,,4.20,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HIKKADUWA,6.13200,80.10200,1788,,,,,,3.40,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HIKKADUWA,6.07736,80.06159,1792,,,,,,,34.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HIKKADUWA,6.12752,80.10413,1788,,,,,,9.15,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,HIKKADUWA FISHERY HARBOR,6.14200,80.09900,1789,,,,,,4.73,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,IBRAL NAGAR NALALEVI,8.66027,81.21918,1738,,,,,,4.50,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,IBRAL NAGAR NALALEVI,8.66120,81.21674,1738,,,,,,4.45,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,IBRAL NAGAR NALALEVI,8.66062,81.21794,1738,,,,,,4.65,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,IBRAL NAGAR NALALEVI,8.66183,81.21650,1738,,,,,,3.80,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,IRRAKKAKANDI,8.72500,81.17700,1745,,,,,,4.00,100.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,JAYADUWA/HABARADUWA,5.99400,80.30900,1763,,,,,,3.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KAHAWA,6.16500,80.09000,1790,,,,,,10.04,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALKUDAH,7.91900,81.56600,1676,,,,,,7.00,500.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALLADY,7.72400,81.71400,1654,,,,,,6.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALMUNAI,7.40400,81.84200,1631,,,,,,6.00,35.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALMUNAI KUDDI,7.42299,81.83044,1633,,,,,,7.00,110.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALMUNAI KUDDI,7.40535,81.84164,1631,,,,,,6.20,210.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALUTARA,6.60845,79.94800,1814,,,,,,,,1,,,,,,,15.000,3,,1,,1
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALUTARA,6.60845,79.94800,1814,,,,,,3.87,,5,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALUTARA,6.60845,79.94800,1814,,,,,,3.82,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALUTARA NORTH,6.60600,79.94900,1814,,,,,,4.00,80.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KALUWANCHIKUDI,7.52100,81.80600,1638,,,,,,7.00,100.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KAMBURUGAMA,5.94005,80.49195,1742,,,,,,2.40,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KARATIVU,7.38400,81.84800,1630,,,,,,7.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KARATIVU,7.36441,81.85432,1628,,,,,,4.85,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KATTANKUDY,7.68333,81.73333,1651,,,,,,,,1,,,,,,,,1,,,,1
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KATTATIVU,7.68633,81.74025,1650,,,,,,3.70,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KATUKURUNDA,6.33359,79.57682,1849,,,,,,,61.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KATUKURUNDA (KALUTARA S.),6.56600,79.95100,1813,,,,,,4.50,120.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KIRINDA,6.23500,81.33700,1656,,,,,,9.26,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KOGGALA,5.98400,80.33200,1760,,,,,,6.00,500.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KOGGALA AIRPORT,5.99200,80.31900,1762,,,,,,9.34,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KOMARI,6.97600,81.86400,1616,,,,,,8.00,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,KORALAWELLA,6.74967,79.88879,1824,,,,,,4.55,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,"KUCHCHAVELI, SOUTHEAST OF (2KM)",8.79039,81.12103,1753,,,,,,3.35,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,"LANCIGAMA BEACH, MARAWILA",7.37600,79.82300,1846,,,,,,2.30,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,"MAHASEELAWA BEACH, YALA",6.29200,81.43600,1646,,,,,,8.40,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MANKERI,8.01396,81.48953,1687,,,,,,5.50,134.70,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MARATUWA,6.74800,79.89000,1824,,,,,,5.50,70.00,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MATARA,5.94300,80.55000,1736,,,,,,5.82,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MATARA/GANDARA,5.93100,80.58300,1732,,,,,,7.50,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,"MATTAKULIYA, COLOMBO",6.97300,79.87000,1831,,,,,,2.70,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MORATUWA,6.76245,79.88353,1825,,,,,,3.56,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MORATUWA BEACH,6.75500,79.89000,1824,,,,,,4.40,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,MORATUWA BEACH,6.75600,79.89000,1824,,,,,,3.80,,1,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,N OF BATTICALOA,7.74434,81.69267,1657,,,,,,2.70,,4,,,,,,,,,,,,
2004,12,26,0,58,53.4,4,1,*,9.1,,*,,SRI LANKA,,NALAVELI,8.70657,81.18847,1743,,,,,,4.10,80.00,4,,,,,,,,,,,,
